Filename	Method	Submission	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
DREAM5_Other4_net1_MI2_#19.txt	idirect	Other4	old_gs	0.07378668	0.04318897	0.01963919	0.71279933	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#2.txt	idirect	Other4	old_gs	0.07393234	0.04318897	0.01963919	0.71278763	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#20.txt	idirect	Other4	old_gs	0.07379399	0.04318897	0.01963919	0.71277445	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#21.txt	idirect	Other4	old_gs	0.07397767	0.04318897	0.01963919	0.71280175	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#22.txt	idirect	Other4	old_gs	0.07395201	0.04318897	0.01963919	0.71280891	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#23.txt	idirect	Other4	old_gs	0.07396888	0.04318897	0.01963919	0.71280656	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#24.txt	idirect	Other4	old_gs	0.07396515	0.04318897	0.01963919	0.71280276	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#25.txt	idirect	Other4	old_gs	0.07387037	0.04318897	0.01963919	0.71278416	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#26.txt	idirect	Other4	old_gs	0.07386729	0.04318897	0.01963919	0.71277893	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#27.txt	idirect	Other4	old_gs	0.07391758	0.04318897	0.01963919	0.71279524	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#28.txt	idirect	Other4	old_gs	0.07378373	0.04318897	0.01963919	0.71277625	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#29.txt	idirect	Other4	old_gs	0.07385426	0.04318897	0.01963919	0.71278326	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#3.txt	idirect	Other4	old_gs	0.07390703	0.04318897	0.01963919	0.71278685	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#30.txt	idirect	Other4	old_gs	0.07389961	0.04318897	0.01963919	0.71279736	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#31.txt	idirect	Other4	old_gs	0.07382890	0.04318897	0.01963919	0.71278393	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#32.txt	idirect	Other4	old_gs	0.07392554	0.04318897	0.01963919	0.71280161	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#33.txt	idirect	Other4	old_gs	0.07406478	0.04318897	0.01963919	0.71282503	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60978475	0.00152871	0.27625153	2.80490360	0.07481626	0.19315612	1.02429199	
DREAM5_Other4_net1_MI2_#34.txt	idirect	Other4	old_gs	0.07383823	0.04318897	0.01963919	0.71277508	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#35.txt	idirect	Other4	old_gs	0.07399961	0.04318897	0.01963919	0.71281569	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#36.txt	idirect	Other4	old_gs	0.07405484	0.04318897	0.01963919	0.71280855	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#37.txt	idirect	Other4	old_gs	0.07387528	0.04318897	0.01963919	0.71279021	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#38.txt	idirect	Other4	old_gs	0.07396613	0.04318897	0.01963919	0.71280277	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#39.txt	idirect	Other4	old_gs	0.07390563	0.04318897	0.01963919	0.71279708	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#4.txt	idirect	Other4	old_gs	0.07389143	0.04318897	0.01963919	0.71279468	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#40.txt	idirect	Other4	old_gs	0.07383367	0.04318897	0.01963919	0.71277929	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#41.txt	idirect	Other4	old_gs	0.07385623	0.04318897	0.01963919	0.71280164	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#42.txt	idirect	Other4	old_gs	0.07388890	0.04318897	0.01963919	0.71278952	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#43.txt	idirect	Other4	old_gs	0.07385745	0.04318897	0.01963919	0.71278319	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#44.txt	idirect	Other4	old_gs	0.07391496	0.04318897	0.01963919	0.71279517	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#45.txt	idirect	Other4	old_gs	0.07393227	0.04318897	0.01963919	0.71279155	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#46.txt	idirect	Other4	old_gs	0.07382682	0.04318897	0.01963919	0.71278236	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#47.txt	idirect	Other4	old_gs	0.07372452	0.04318897	0.01963919	0.71276677	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#48.txt	idirect	Other4	old_gs	0.07372610	0.04318897	0.01963919	0.71276765	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#49.txt	idirect	Other4	old_gs	0.07399281	0.04318897	0.01963919	0.71281217	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#5.txt	idirect	Other4	old_gs	0.07386858	0.04318897	0.01963919	0.71278811	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#50.txt	idirect	Other4	old_gs	0.07399402	0.04318897	0.01963919	0.71280925	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#51.txt	idirect	Other4	old_gs	0.07394701	0.04318897	0.01963919	0.71280534	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#52.txt	idirect	Other4	old_gs	0.07393071	0.04318897	0.01963919	0.71280187	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#53.txt	idirect	Other4	old_gs	0.07388531	0.04318897	0.01963919	0.71279277	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#54.txt	idirect	Other4	old_gs	0.07377176	0.04318897	0.01963919	0.71276333	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#55.txt	idirect	Other4	old_gs	0.07376635	0.04318897	0.01963919	0.71277182	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#56.txt	idirect	Other4	old_gs	0.07388461	0.04318897	0.01963919	0.71279313	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#57.txt	idirect	Other4	old_gs	0.07387955	0.04318897	0.01963919	0.71278272	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#58.txt	idirect	Other4	old_gs	0.07386338	0.04318897	0.01963919	0.71278264	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#59.txt	idirect	Other4	old_gs	0.07376447	0.04318897	0.01963919	0.71277325	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#6.txt	idirect	Other4	old_gs	0.07389839	0.04318897	0.01963919	0.71279494	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#60.txt	idirect	Other4	old_gs	0.07396201	0.04318897	0.01963919	0.71280558	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#61.txt	idirect	Other4	old_gs	0.07400047	0.04318897	0.01963919	0.71281214	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#62.txt	idirect	Other4	old_gs	0.07387597	0.04318897	0.01963919	0.71279667	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#63.txt	idirect	Other4	old_gs	0.07394632	0.04318897	0.01963919	0.71279787	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#64.txt	idirect	Other4	old_gs	0.07398720	0.04318897	0.01963919	0.71280781	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#65.txt	idirect	Other4	old_gs	0.07387763	0.04318897	0.01963919	0.71279211	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#66.txt	idirect	Other4	old_gs	0.07419182	0.04318897	0.01963919	0.71281537	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#67.txt	idirect	Other4	old_gs	0.07398347	0.04318897	0.01963919	0.71280482	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#68.txt	idirect	Other4	old_gs	0.07386909	0.04318897	0.01963919	0.71278824	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#69.txt	idirect	Other4	old_gs	0.07387643	0.04318897	0.01963919	0.71279193	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#7.txt	idirect	Other4	old_gs	0.07388148	0.04318897	0.01963919	0.71279520	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#70.txt	idirect	Other4	old_gs	0.07382759	0.04318897	0.01963919	0.71279002	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#71.txt	idirect	Other4	old_gs	0.07382966	0.04318897	0.01963919	0.71277863	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#72.txt	idirect	Other4	old_gs	0.07402134	0.04318897	0.01963919	0.71279996	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#73.txt	idirect	Other4	old_gs	0.07363428	0.04318897	0.01963919	0.71276804	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#74.txt	idirect	Other4	old_gs	0.07382565	0.04318897	0.01963919	0.71277666	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#75.txt	idirect	Other4	old_gs	0.07386120	0.04318897	0.01963919	0.71279036	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#76.txt	idirect	Other4	old_gs	0.07364839	0.04318897	0.01963919	0.71276018	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#77.txt	idirect	Other4	old_gs	0.07387266	0.04318897	0.01963919	0.71279268	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#78.txt	idirect	Other4	old_gs	0.07393781	0.04318897	0.01963919	0.71279981	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#79.txt	idirect	Other4	old_gs	0.07388207	0.04318897	0.01963919	0.71278539	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#8.txt	idirect	Other4	old_gs	0.07379256	0.04318897	0.01963919	0.71276867	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#80.txt	idirect	Other4	old_gs	0.07393642	0.04318897	0.01963919	0.71279309	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#81.txt	idirect	Other4	old_gs	0.07383314	0.04318897	0.01963919	0.71279227	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#82.txt	idirect	Other4	old_gs	0.07398048	0.04318897	0.01963919	0.71281141	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#83.txt	idirect	Other4	old_gs	0.07394313	0.04318897	0.01963919	0.71279964	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#84.txt	idirect	Other4	old_gs	0.07383513	0.04318897	0.01963919	0.71278049	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#85.txt	idirect	Other4	old_gs	0.07380979	0.04318897	0.01963919	0.71277608	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59322399	0.00152871	0.27625153	2.79662322	0.07481626	0.19315612	1.02153187	
DREAM5_Other4_net1_MI2_#86.txt	idirect	Other4	old_gs	0.07375803	0.04318897	0.01963919	0.71278057	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#87.txt	idirect	Other4	old_gs	0.07392615	0.04318897	0.01963919	0.71280220	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#88.txt	idirect	Other4	old_gs	0.07370764	0.04318897	0.01963919	0.71275958	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.58991523	0.00152871	0.27625153	2.79496884	0.07481626	0.19315612	1.02098041	
DREAM5_Other4_net1_MI2_#89.txt	idirect	Other4	old_gs	0.07382660	0.04318897	0.01963919	0.71278008	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#9.txt	idirect	Other4	old_gs	0.07385799	0.04318897	0.01963919	0.71278606	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#90.txt	idirect	Other4	old_gs	0.07378908	0.04318897	0.01963919	0.71279092	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#91.txt	idirect	Other4	old_gs	0.07397219	0.04318897	0.01963919	0.71280231	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60315705	0.00152871	0.27625153	2.80158975	0.07481626	0.19315612	1.02318738	
DREAM5_Other4_net1_MI2_#92.txt	idirect	Other4	old_gs	0.07387083	0.04318897	0.01963919	0.71278956	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#93.txt	idirect	Other4	old_gs	0.07386010	0.04318897	0.01963919	0.71279436	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#94.txt	idirect	Other4	old_gs	0.07390394	0.04318897	0.01963919	0.71278624	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#95.txt	idirect	Other4	old_gs	0.07388411	0.04318897	0.01963919	0.71278509	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#96.txt	idirect	Other4	old_gs	0.07404964	0.04318897	0.01963919	0.71280968	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.60647034	0.00152871	0.27625153	2.80324639	0.07481626	0.19315612	1.02373959	
DREAM5_Other4_net1_MI2_#97.txt	idirect	Other4	old_gs	0.07386849	0.04318897	0.01963919	0.71278404	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net1_MI2_#98.txt	idirect	Other4	old_gs	0.07388618	0.04318897	0.01963919	0.71279660	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59984490	0.00152871	0.27625153	2.79993368	0.07481626	0.19315612	1.02263535	
DREAM5_Other4_net1_MI2_#99.txt	idirect	Other4	old_gs	0.07393148	0.04318897	0.01963919	0.71278717	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	5.59653388	0.00152871	0.27625153	2.79827817	0.07481626	0.19315612	1.02208352	
DREAM5_Other4_net3_MI2.txt	idirect	Other4	old_gs	0.01423745	0.04318897	0.01963919	0.49824522	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00014052	0.07481626	0.19315612	0.08937097	
DREAM5_Other5_net1_MI2.txt	idirect	Other5	old_gs	0.02675618	0.04318897	0.01963919	0.63078085	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00014052	0.07481626	0.19315612	0.08937097	
